0.017283391,0.786222524
0.055800129,0.274271996
0.955373115,0.657890727
0.04881961,0.280824685
0.018432293,0.406979911
0.363390697,0.298806555
0.400145557,0.535961546
0.352932237,0.534919538
0.548886651,0.101525345
0.845542997,0.824255247
0.51176578,0.256239382
0.908689322,0.565252636
0.102035473,0.258497227
0.479246666,0.637380336
0.202002833,0.024988431
0.040808134,0.044053963
0.20644453,0.150656225
0.778603709,0.607481283
0.345745303,0.183741291
0.627320838,0.853494788
0.998021063,0.991515313
0.111736508,0.416087805
0.386544639,0.861221788
0.571938474,0.374574339
0.95924155,0.174254973
0.388780612,0.324862194
0.900784928,0.081672211
0.212999494,0.66632801
0.141175301,0.282393448
0.928661358,0.582017568
0.345326342,0.994634448
0.264193967,0.353388738
0.344435987,0.432412137
0.896667495,0.957868035
0.978247673,0.147106295
0.375776771,0.348622566
0.53640541,0.811085044
0.699332016,0.103318992
0.457313751,0.625629583
0.910092159,0.227591478
0.613953808,0.473637941
0.180749783,0.949325519
0.910565512,0.419774704
0.28477331,0.242526903
0.683603626,0.129670424
0.624369516,0.892996183
0.085509923,0.321110496
0.758742048,0.293485137
0.952649074,0.831239001
0.446155314,0.312653486
0.926762758,0.453719125
0.06810161,0.692438187
0.731101929,0.738377353
0.752426665,0.149260949
0.194005117,0.041065353
0.040693598,0.5327048
0.319294422,0.746940526
0.73427467,0.852329668
0.14707872,0.6323308
0.390907091,0.026406875
0.955805956,0.911229276
0.782574858,0.123994799
0.55108103,0.01946983
0.112997165,0.185056372
0.605371986,0.544944615
0.862320273,0.29474927
0.357079641,0.71092454
0.733846981,0.169340625
0.482014977,0.495064697
0.147366636,0.107339919
0.032763391,0.947763636
0.110815589,0.61956145
0.001274374,0.690023301
0.15431841,0.653087382
0.870687148,0.228125267
0.644430157,0.073278453
0.827198872,0.642278922
0.037301096,0.55859811
0.932355027,0.089596144
0.992269881,0.811308172
0.724239601,0.247923841
0.244017698,0.573568834
0.554125418,0.701214284
0.715958256,0.35245734
0.091156249,0.212936759
0.932260514,0.405436733
0.834349553,0.599950868
0.094096357,0.978640258
0.198023636,0.586332462
0.328945852,0.366053478
0.143120383,0.753348354
0.169928625,0.913130144
0.514426712,0.99571034
0.834868849,0.560944588
0.847008485,0.552543688
0.290410256,0.17887242
0.311647754,0.222459146
0.466446169,0.03670546
0.17646226,0.175682336
0.33590723,0.650322565
0.767321127,0.524935308
0.936609003,0.378049207
0.589938538,0.647425823
0.385196271,0.035986427
0.330907836,0.580225512
0.761752206,0.542872513
0.71910747,0.681874066
0.271782908,0.972234684
0.526807619,0.33210944
0.083726575,0.738494133
0.022330071,0.979590559
0.353269992,0.934322313
0.078901488,0.389606329
0.72870696,0.471413596
0.352454042,0.341625991
0.059870078,0.944302888
0.043498721,0.578219837
0.486975242,0.919723239
0.739145765,0.883745209
0.639319997,0.87282161
0.551386326,0.891794023
0.042173815,0.010232577
0.694209363,0.50196437
0.228019113,0.707463626
0.127096064,0.224301565
0.482091379,0.868713947
0.491882649,0.893738098
0.899285614,0.556219663
0.05444269,0.650035119
0.016580735,0.576135611
0.846270994,0.005072938
0.844512862,0.823490102
0.07675231,0.840680067
0.032281373,0.669227889
0.236758016,0.597999924
0.992791726,0.793992648
0.646392199,0.269271954
0.479902349,0.06490021
0.459719959,0.325035383
0.871739212,0.841087718
0.281297976,0.16281719
0.995727031,0.705321516
0.394841489,0.468771611
0.091813301,0.303387428
0.079332755,0.437201968
0.034338158,0.889781554
0.746560492,0.683936478
0.344544319,0.536631232
0.26907527,0.426230086
0.728334389,0.736564798
0.738253714,0.538527615
0.408174746,0.130339918
0.04655464,0.617948399
0.138579917,0.857436111
0.63368773,0.887370436
0.197225945,0.994728611
0.264394971,0.688357988
0.000686093,0.613723606
0.150420832,0.599185566
0.210346233,0.386196558
0.454606774,0.317651601
0.676798188,0.35777026
0.943470043,0.632627129
0.377144486,0.590286618
0.670401334,0.055881345
0.488700763,0.977813143
0.331969994,0.064158598
0.270364973,0.174273546
0.677451763,0.125673813
0.887536539,0.885295006
0.161864085,0.309427478
0.531129006,0.969154433
0.095981698,0.228638133
0.944671416,0.953314202
0.66441887,0.639454776
0.585201482,0.404125513
0.616699236,0.712435063
0.561561264,0.120992395
0.117801375,0.771906837
0.136005186,0.039840863
0.988455722,0.019761046
0.033809602,0.883613891
0.68899022,0.043966431
0.600179562,0.754907226
0.452595267,0.023801436
0.930689367,0.505800426
0.697676196,0.876576384
0.852780375,0.202430056
0.629670499,0.083083173
0.477152602,0.083686106
0.458230869,0.260963566
0.704098519,0.661881494
0.615538815,0.540612171
0.682769514,0.059354223
0.25773108,0.409015586
0.531583671,0.051577871
0.291785855,0.797367552
0.080410419,0.968593833
0.273576035,0.494146366
0.642097894,0.703905255
0.718095593,0.571296975
0.585378971,0.507749535
0.185919032,0.417880853
0.926831024,0.40772245
0.07169072,0.070861318
0.241112376,0.947632307
0.586289448,0.468061215
0.13683783,0.560391428
0.868656224,0.295016919
0.237755383,0.308568963
0.602218255,0.515936149
0.342977186,0.447108683
0.50335469,0.977124668
0.559998956,0.554450484
0.330897885,0.302012765
0.851979267,0.937305941
0.479020533,0.955418919
0.469873087,0.416937855
0.09682952,0.466779164
0.549842284,0.796532309
0.668000956,0.32277989
0.943122503,0.783547869
0.788343092,0.733576765
0.072293849,0.886969949
0.872779707,0.389780029
0.931526488,0.408382396
0.606020477,0.10530321
0.562463512,0.357308298
0.8594523,0.876970525
0.298267704,0.891319776
0.939499198,0.219797757
0.358992618,0.280881049
0.88867554,0.288601013
0.554135277,0.105240864
0.21681706,0.304867452
0.705405513,0.250796317
0.510545374,0.365174363
0.103789104,0.068274879
0.773792409,0.641122198
0.931406295,0.813736047
0.519902002,0.995501909
0.187791467,0.702322169
0.604379319,0.350332254
0.716850718,0.805114344
0.159619711,0.093467979
0.965057191,0.96704282
0.730202619,0.685409304
0.827077525,0.153784583
0.769856026,0.182101849
0.580782884,0.02172219
0.343014833,0.603630595
0.211790143,0.716817292
0.479963976,0.757906168
0.498106532,0.799740932
0.615649392,0.476696412
0.721705022,0.822062918
0.359232359,0.022317176
0.074089393,0.51522424
0.185257139,0.34262355
0.859141655,0.499142108
0.37824325,0.843016819
0.298003003,0.000945543
0.02627424,0.917999905
0.61390358,0.245805551
0.512485501,0.97872218
0.575856304,0.23364323
0.946534736,0.213900347
0.450300821,0.347192822
0.833772239,0.614325876
0.995815462,0.949542665
0.345987994,0.700548897
0.277594673,0.066024092
0.199642772,0.301217164
0.101664592,0.698327908
0.986663434,0.02249644
0.39183787,0.455100157
0.725612461,0.787795656
0.528999199,0.257823965
